TGS 2610 (mV);TGS 2602  (mV);TGS 2620 (mV);TGS 2600 (mV);TGS 2611(mV);kelas
715.4;465.5;1558.2;1004.5;392;-1
700.7;465.5;1558.2;1004.5;387.1;-1
700.7;465.5;1548.4;1004.5;387.1;-1
700.7;465.5;1548.4;1004.5;387.1;-1
695.8;465.5;1548.4;1004.5;387.1;-1
695.8;460.6;1568;1009.4;387.1;-1
695.8;465.5;1558.2;1004.5;387.1;-1
700.7;465.5;1553.3;999.6;387.1;-1
700.7;465.5;1548.4;1004.5;387.1;-1
695.8;465.5;1553.3;999.6;387.1;-1
700.7;465.5;1553.3;1004.5;392;-1
700.7;465.5;1553.3;1004.5;382.2;-1
700.7;465.5;1548.4;1004.5;387.1;-1
695.8;465.5;1553.3;999.6;382.2;-1
695.8;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1548.4;1004.5;387.1;-1
695.8;465.5;1553.3;999.6;387.1;-1
695.8;465.5;1563.1;1004.5;382.2;-1
695.8;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1548.4;1004.5;382.2;-1
695.8;465.5;1548.4;1004.5;382.2;-1
695.8;465.5;1548.4;1004.5;377.3;-1
700.7;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1558.2;1004.5;382.2;-1
695.8;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1558.2;1009.4;382.2;-1
700.7;465.5;1558.2;1004.5;382.2;-1
705.6;470.4;1558.2;1004.5;382.2;-1
700.7;465.5;1558.2;1009.4;382.2;-1
700.7;470.4;1558.2;1004.5;382.2;-1
700.7;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1558.2;999.6;382.2;-1
695.8;465.5;1558.2;1004.5;382.2;-1
695.8;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1568;1004.5;382.2;-1
700.7;465.5;1563.1;1014.3;382.2;-1
700.7;465.5;1558.2;1004.5;382.2;-1
690.9;465.5;1558.2;1004.5;377.3;-1
695.8;465.5;1558.2;1004.5;382.2;-1
695.8;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1548.4;999.6;377.3;-1
695.8;465.5;1548.4;1004.5;377.3;-1
695.8;465.5;1548.4;999.6;377.3;-1
695.8;470.4;1553.3;1009.4;377.3;-1
695.8;470.4;1553.3;1004.5;377.3;-1
705.6;465.5;1558.2;1014.3;377.3;-1
700.7;465.5;1558.2;1004.5;377.3;-1
700.7;465.5;1553.3;1009.4;382.2;-1
700.7;465.5;1558.2;1004.5;377.3;-1
695.8;470.4;1553.3;1009.4;377.3;-1
700.7;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1563.1;1004.5;377.3;-1
695.8;465.5;1558.2;1009.4;377.3;-1
695.8;470.4;1553.3;1004.5;377.3;-1
695.8;465.5;1568;999.6;382.2;-1
695.8;465.5;1558.2;1004.5;377.3;-1
695.8;465.5;1558.2;1009.4;377.3;-1
695.8;470.4;1553.3;1004.5;377.3;-1
700.7;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1558.2;1009.4;382.2;-1
695.8;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1553.3;999.6;377.3;-1
700.7;465.5;1558.2;1009.4;377.3;-1
695.8;465.5;1553.3;1009.4;377.3;-1
695.8;465.5;1548.4;1004.5;377.3;-1
695.8;465.5;1553.3;1004.5;377.3;-1
700.7;465.5;1558.2;1004.5;382.2;-1
695.8;465.5;1548.4;1004.5;377.3;-1
695.8;465.5;1558.2;999.6;377.3;-1
695.8;465.5;1563.1;1004.5;377.3;-1
695.8;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1558.2;1004.5;377.3;-1
700.7;465.5;1558.2;1004.5;377.3;-1
695.8;465.5;1553.3;1004.5;377.3;-1
700.7;465.5;1553.3;1009.4;377.3;-1
700.7;470.4;1568;1004.5;377.3;-1
695.8;465.5;1563.1;999.6;377.3;-1
695.8;465.5;1563.1;999.6;377.3;-1
695.8;465.5;1553.3;999.6;377.3;-1
700.7;470.4;1568;999.6;377.3;-1
695.8;465.5;1558.2;999.6;377.3;-1
695.8;465.5;1558.2;1004.5;377.3;-1
695.8;465.5;1553.3;999.6;377.3;-1
695.8;465.5;1553.3;999.6;377.3;-1
695.8;465.5;1558.2;1009.4;377.3;-1
700.7;470.4;1553.3;999.6;377.3;-1
695.8;465.5;1558.2;1004.5;377.3;-1
695.8;470.4;1548.4;1004.5;377.3;-1
700.7;465.5;1558.2;999.6;377.3;-1
695.8;465.5;1553.3;1004.5;382.2;-1
700.7;465.5;1563.1;1004.5;377.3;-1
710.5;470.4;1558.2;999.6;382.2;-1
705.6;470.4;1563.1;999.6;382.2;-1
715.4;475.3;1563.1;1004.5;382.2;-1
720.3;480.2;1577.8;1009.4;377.3;-1
730.1;490;1587.6;1014.3;382.2;-1
730.1;499.8;1597.4;1009.4;382.2;-1
735;509.6;1607.2;1009.4;382.2;-1
739.9;514.5;1621.9;1014.3;387.1;-1
749.7;519.4;1641.5;1024.1;387.1;-1
749.7;529.2;1646.4;1029;387.1;-1
754.6;539;1641.5;1029;392;-1
759.5;543.9;1651.3;1033.9;387.1;-1
764.4;548.8;1656.2;1033.9;392;-1
759.5;558.6;1675.8;1038.8;392;-1
769.3;563.5;1680.7;1048.6;392;-1
774.2;568.4;1680.7;1053.5;396.9;-1
774.2;573.3;1690.5;1053.5;401.8;-1
774.2;578.2;1700.3;1058.4;401.8;-1
779.1;583.1;1700.3;1068.2;396.9;-1
779.1;588;1705.2;1063.3;401.8;-1
784;592.9;1705.2;1063.3;406.7;-1
788.9;597.8;1719.9;1078;406.7;-1
784;597.8;1719.9;1082.9;406.7;-1
788.9;597.8;1734.6;1078;411.6;-1
793.8;607.6;1724.8;1087.8;406.7;-1
788.9;602.7;1739.5;1087.8;411.6;-1
793.8;607.6;1739.5;1087.8;411.6;-1
793.8;612.5;1744.4;1097.6;411.6;-1
798.7;617.4;1744.4;1097.6;411.6;-1
798.7;612.5;1744.4;1097.6;416.5;-1
803.6;617.4;1754.2;1112.3;416.5;-1
803.6;622.3;1754.2;1107.4;416.5;-1
803.6;622.3;1764;1112.3;421.4;-1
803.6;622.3;1764;1107.4;421.4;-1
803.6;622.3;1768.9;1112.3;421.4;-1
803.6;627.2;1764;1117.2;426.3;-1
808.5;627.2;1768.9;1117.2;426.3;-1
808.5;627.2;1759.1;1122.1;426.3;-1
813.4;632.1;1778.7;1117.2;426.3;-1
808.5;627.2;1768.9;1127;426.3;-1
808.5;632.1;1768.9;1127;431.2;-1
813.4;632.1;1783.6;1127;431.2;-1
813.4;632.1;1783.6;1136.8;431.2;-1
813.4;637;1778.7;1127;436.1;-1
818.3;637;1778.7;1131.9;431.2;-1
818.3;641.9;1788.5;1136.8;436.1;-1
818.3;641.9;1783.6;1136.8;436.1;-1
813.4;637;1788.5;1136.8;436.1;-1
818.3;641.9;1788.5;1136.8;441;-1
818.3;641.9;1783.6;1136.8;441;-1
823.2;641.9;1798.3;1146.6;441;-1
818.3;646.8;1788.5;1141.7;441;-1
818.3;646.8;1793.4;1141.7;441;-1
818.3;646.8;1788.5;1151.5;441;-1
828.1;646.8;1793.4;1141.7;445.9;-1
823.2;646.8;1793.4;1146.6;445.9;-1
818.3;651.7;1793.4;1151.5;445.9;-1
823.2;646.8;1793.4;1146.6;445.9;-1
823.2;651.7;1788.5;1151.5;450.8;-1
823.2;651.7;1783.6;1146.6;450.8;-1
823.2;651.7;1788.5;1151.5;450.8;-1
823.2;651.7;1788.5;1151.5;450.8;-1
823.2;651.7;1788.5;1151.5;450.8;-1
833;656.6;1798.3;1151.5;455.7;-1
828.1;656.6;1803.2;1156.4;460.6;-1
828.1;656.6;1788.5;1156.4;455.7;-1
828.1;651.7;1793.4;1151.5;470.4;-1
823.2;656.6;1798.3;1156.4;455.7;-1
828.1;661.5;1793.4;1161.3;455.7;-1
828.1;656.6;1788.5;1156.4;460.6;-1
833;661.5;1788.5;1161.3;460.6;-1
833;661.5;1793.4;1161.3;460.6;-1
833;666.4;1798.3;1156.4;460.6;-1
823.2;661.5;1793.4;1156.4;460.6;-1
828.1;661.5;1793.4;1166.2;460.6;-1
828.1;661.5;1793.4;1156.4;460.6;-1
828.1;661.5;1798.3;1156.4;470.4;-1
828.1;661.5;1798.3;1166.2;465.5;-1
828.1;666.4;1798.3;1161.3;465.5;-1
828.1;671.3;1793.4;1161.3;465.5;-1
833;666.4;1798.3;1161.3;465.5;-1
833;671.3;1788.5;1161.3;465.5;-1
833;666.4;1788.5;1166.2;465.5;-1
828.1;666.4;1788.5;1171.1;465.5;-1
833;666.4;1798.3;1161.3;470.4;-1
828.1;666.4;1798.3;1161.3;475.3;-1
837.9;676.2;1793.4;1156.4;470.4;-1
837.9;671.3;1798.3;1166.2;470.4;-1
833;671.3;1793.4;1161.3;470.4;-1
833;671.3;1803.2;1161.3;475.3;-1
833;671.3;1803.2;1156.4;470.4;-1
837.9;671.3;1798.3;1166.2;470.4;-1
837.9;671.3;1803.2;1161.3;475.3;-1
837.9;671.3;1793.4;1161.3;475.3;-1
833;671.3;1793.4;1156.4;480.2;-1
837.9;676.2;1788.5;1161.3;480.2;-1
833;676.2;1793.4;1161.3;475.3;-1
837.9;676.2;1798.3;1161.3;480.2;-1
833;676.2;1798.3;1161.3;475.3;-1
837.9;676.2;1793.4;1166.2;480.2;-1
837.9;676.2;1793.4;1166.2;480.2;-1
837.9;676.2;1803.2;1166.2;480.2;-1
837.9;681.1;1793.4;1166.2;480.2;-1
833;676.2;1793.4;1171.1;480.2;-1
837.9;681.1;1788.5;1166.2;480.2;-1
837.9;676.2;1793.4;1161.3;485.1;-1
837.9;676.2;1798.3;1161.3;480.2;-1
837.9;681.1;1793.4;1171.1;480.2;-1
842.8;686;1798.3;1166.2;485.1;-1
837.9;676.2;1793.4;1166.2;480.2;-1
837.9;681.1;1798.3;1166.2;485.1;-1
837.9;681.1;1798.3;1166.2;485.1;-1
833;681.1;1788.5;1166.2;485.1;-1
837.9;686;1793.4;1166.2;485.1;-1
837.9;681.1;1793.4;1171.1;485.1;-1
842.8;681.1;1798.3;1166.2;485.1;-1
837.9;681.1;1793.4;1166.2;485.1;-1
833;676.2;1783.6;1171.1;485.1;-1
818.3;661.5;1773.8;1161.3;485.1;-1
808.5;637;1764;1151.5;490;-1
793.8;622.3;1749.3;1146.6;480.2;-1
788.9;602.7;1724.8;1141.7;480.2;-1
779.1;583.1;1705.2;1131.9;485.1;-1
774.2;573.3;1700.3;1122.1;485.1;-1
764.4;558.6;1666;1112.3;480.2;-1
759.5;553.7;1661.1;1107.4;480.2;-1
754.6;539;1646.4;1102.5;475.3;-1
744.8;534.1;1636.6;1092.7;475.3;-1
754.6;529.2;1626.8;1087.8;470.4;-1
744.8;524.3;1617;1078;470.4;-1
739.9;514.5;1607.2;1073.1;470.4;-1
735;514.5;1597.4;1068.2;470.4;-1
735;509.6;1597.4;1063.3;465.5;-1
730.1;504.7;1592.5;1058.4;465.5;-1
730.1;499.8;1582.7;1053.5;460.6;-1
725.2;499.8;1587.6;1048.6;455.7;-1
725.2;499.8;1572.9;1043.7;460.6;-1
720.3;494.9;1572.9;1043.7;455.7;-1
720.3;490;1568;1033.9;450.8;-1
720.3;490;1563.1;1038.8;455.7;-1
720.3;490;1563.1;1029;450.8;-1
715.4;490;1572.9;1024.1;445.9;-1
715.4;490;1553.3;1019.2;445.9;-1
715.4;485.1;1563.1;1024.1;441;-1
715.4;480.2;1548.4;1019.2;441;-1
710.5;480.2;1553.3;1014.3;441;-1
710.5;475.3;1543.5;1019.2;436.1;-1
710.5;480.2;1548.4;1014.3;436.1;-1
710.5;475.3;1548.4;1014.3;431.2;-1
710.5;475.3;1548.4;1014.3;431.2;-1
705.6;475.3;1548.4;1009.4;431.2;-1
710.5;475.3;1553.3;1009.4;431.2;-1
710.5;475.3;1548.4;1009.4;431.2;-1
705.6;470.4;1538.6;1009.4;426.3;-1
705.6;475.3;1538.6;1009.4;426.3;-1
705.6;470.4;1543.5;1004.5;426.3;-1
705.6;475.3;1538.6;1004.5;421.4;-1
705.6;470.4;1543.5;999.6;421.4;-1
705.6;475.3;1543.5;1004.5;421.4;-1
705.6;470.4;1543.5;1004.5;416.5;-1
700.7;470.4;1538.6;999.6;416.5;-1
700.7;470.4;1543.5;999.6;411.6;-1
705.6;470.4;1543.5;999.6;416.5;-1
705.6;465.5;1543.5;999.6;416.5;-1
700.7;465.5;1538.6;994.7;416.5;-1
705.6;470.4;1543.5;999.6;411.6;-1
700.7;465.5;1543.5;999.6;411.6;-1
700.7;465.5;1538.6;999.6;406.7;-1
700.7;465.5;1543.5;999.6;406.7;-1
705.6;465.5;1543.5;999.6;406.7;-1
700.7;470.4;1533.7;999.6;406.7;-1
700.7;465.5;1538.6;994.7;411.6;-1
700.7;465.5;1538.6;994.7;401.8;-1
700.7;465.5;1548.4;999.6;401.8;-1
700.7;465.5;1538.6;989.8;406.7;-1
700.7;465.5;1548.4;994.7;401.8;-1
700.7;465.5;1538.6;994.7;401.8;-1
700.7;465.5;1543.5;999.6;401.8;-1
700.7;465.5;1548.4;999.6;396.9;-1
700.7;480.2;1538.6;999.6;396.9;-1
695.8;465.5;1548.4;999.6;401.8;-1
705.6;465.5;1548.4;999.6;396.9;-1
700.7;465.5;1548.4;994.7;396.9;-1
700.7;465.5;1543.5;999.6;396.9;-1
700.7;460.6;1543.5;999.6;396.9;-1
700.7;465.5;1548.4;999.6;396.9;-1
700.7;465.5;1548.4;994.7;396.9;-1
700.7;465.5;1548.4;999.6;396.9;-1
695.8;465.5;1543.5;999.6;392;-1
700.7;465.5;1548.4;999.6;392;-1
700.7;465.5;1543.5;994.7;392;-1
700.7;465.5;1548.4;999.6;392;-1
700.7;465.5;1548.4;999.6;392;-1
695.8;465.5;1543.5;994.7;392;-1
695.8;465.5;1548.4;999.6;392;-1
700.7;460.6;1538.6;999.6;392;-1
700.7;460.6;1543.5;999.6;392;-1
700.7;460.6;1548.4;999.6;387.1;-1
695.8;460.6;1553.3;994.7;392;-1
695.8;465.5;1548.4;994.7;392;-1
695.8;460.6;1548.4;994.7;392;-1
695.8;465.5;1548.4;999.6;392;-1
700.7;465.5;1548.4;999.6;387.1;-1
700.7;465.5;1543.5;999.6;387.1;-1
695.8;460.6;1543.5;994.7;387.1;-1
695.8;465.5;1548.4;994.7;387.1;-1
700.7;460.6;1548.4;994.7;387.1;-1
700.7;475.3;1548.4;999.6;387.1;-1
700.7;465.5;1543.5;999.6;387.1;-1
695.8;465.5;1543.5;999.6;387.1;-1
700.7;465.5;1548.4;999.6;387.1;-1
700.7;460.6;1543.5;994.7;387.1;-1
700.7;460.6;1553.3;994.7;387.1;-1
695.8;460.6;1543.5;999.6;387.1;-1
700.7;465.5;1548.4;994.7;387.1;-1
695.8;465.5;1548.4;999.6;387.1;-1
700.7;460.6;1543.5;994.7;382.2;-1
695.8;460.6;1543.5;999.6;387.1;-1
700.7;465.5;1548.4;999.6;387.1;-1
695.8;460.6;1548.4;994.7;387.1;-1
695.8;460.6;1553.3;999.6;382.2;-1
700.7;460.6;1553.3;999.6;382.2;-1
695.8;465.5;1553.3;994.7;382.2;-1
700.7;460.6;1553.3;999.6;382.2;-1
695.8;465.5;1558.2;994.7;382.2;-1
695.8;465.5;1553.3;999.6;382.2;-1
695.8;465.5;1548.4;999.6;382.2;-1
695.8;460.6;1548.4;999.6;382.2;-1
700.7;460.6;1548.4;1004.5;382.2;-1
700.7;460.6;1553.3;1009.4;387.1;-1
700.7;465.5;1548.4;999.6;382.2;-1
700.7;465.5;1553.3;999.6;382.2;-1
700.7;465.5;1548.4;1004.5;382.2;-1
695.8;465.5;1548.4;999.6;382.2;-1
695.8;465.5;1553.3;1004.5;382.2;-1
695.8;460.6;1553.3;1004.5;382.2;-1
695.8;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1548.4;999.6;382.2;-1
700.7;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1558.2;1004.5;382.2;-1
695.8;465.5;1548.4;999.6;382.2;-1
695.8;465.5;1543.5;999.6;382.2;-1
695.8;460.6;1548.4;1004.5;382.2;-1
695.8;465.5;1548.4;999.6;382.2;-1
700.7;460.6;1553.3;999.6;382.2;-1
695.8;460.6;1553.3;1004.5;382.2;-1
700.7;465.5;1553.3;1004.5;382.2;-1
700.7;460.6;1548.4;1004.5;382.2;-1
695.8;465.5;1553.3;999.6;382.2;-1
700.7;465.5;1553.3;1009.4;382.2;-1
700.7;465.5;1563.1;1004.5;382.2;-1
705.6;465.5;1558.2;1009.4;382.2;-1
700.7;465.5;1568;1004.5;382.2;-1
700.7;465.5;1568;1014.3;382.2;-1
700.7;465.5;1568;1014.3;382.2;-1
695.8;465.5;1568;1009.4;377.3;-1
695.8;465.5;1563.1;1009.4;382.2;-1
700.7;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1572.9;1014.3;382.2;-1
695.8;465.5;1558.2;1009.4;377.3;-1
695.8;465.5;1558.2;1009.4;382.2;-1
695.8;465.5;1558.2;1009.4;382.2;-1
695.8;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1558.2;1009.4;377.3;-1
700.7;465.5;1558.2;1009.4;377.3;-1
700.7;460.6;1568;1004.5;377.3;-1
695.8;465.5;1558.2;1009.4;382.2;-1
700.7;465.5;1553.3;1009.4;382.2;-1
700.7;465.5;1553.3;1004.5;382.2;-1
700.7;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1553.3;1004.5;382.2;-1
695.8;465.5;1568;999.6;377.3;-1
705.6;465.5;1548.4;1004.5;382.2;-1
700.7;460.6;1563.1;1019.2;377.3;-1
700.7;465.5;1553.3;999.6;382.2;-1
700.7;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1558.2;1004.5;382.2;-1
700.7;465.5;1548.4;1004.5;382.2;-1
695.8;460.6;1553.3;999.6;377.3;-1
695.8;460.6;1558.2;1004.5;382.2;-1
695.8;460.6;1558.2;1004.5;377.3;-1
695.8;465.5;1548.4;999.6;377.3;-1
700.7;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1558.2;1004.5;377.3;-1
695.8;465.5;1558.2;1004.5;377.3;-1
695.8;465.5;1553.3;1004.5;377.3;-1
695.8;465.5;1553.3;1004.5;382.2;-1
700.7;465.5;1558.2;999.6;377.3;-1
700.7;465.5;1553.3;999.6;382.2;-1
695.8;465.5;1553.3;1004.5;382.2;-1
700.7;465.5;1553.3;999.6;382.2;-1
695.8;460.6;1548.4;1004.5;382.2;-1
695.8;460.6;1553.3;1004.5;377.3;-1
700.7;465.5;1553.3;1004.5;382.2;-1
705.6;465.5;1548.4;999.6;377.3;-1
700.7;465.5;1558.2;1004.5;377.3;-1
700.7;465.5;1558.2;1009.4;377.3;-1
695.8;465.5;1558.2;999.6;382.2;-1
705.6;465.5;1563.1;1009.4;382.2;-1
705.6;470.4;1558.2;1004.5;382.2;-1
705.6;465.5;1558.2;1004.5;382.2;-1
710.5;470.4;1568;1004.5;382.2;-1
710.5;475.3;1572.9;1009.4;382.2;-1
720.3;480.2;1577.8;1014.3;382.2;-1
720.3;490;1592.5;1014.3;387.1;-1
730.1;494.9;1592.5;1014.3;387.1;-1
735;504.7;1607.2;1014.3;387.1;-1
744.8;509.6;1607.2;1019.2;387.1;-1
744.8;514.5;1621.9;1019.2;392;-1
749.7;524.3;1636.6;1029;392;-1
754.6;534.1;1646.4;1029;392;-1
759.5;539;1646.4;1033.9;392;-1
759.5;548.8;1656.2;1038.8;392;-1
769.3;558.6;1670.9;1043.7;392;-1
764.4;558.6;1680.7;1048.6;396.9;-1
769.3;563.5;1680.7;1048.6;396.9;-1
784;568.4;1690.5;1053.5;401.8;-1
774.2;578.2;1690.5;1053.5;401.8;-1
784;588;1710.1;1068.2;401.8;-1
784;583.1;1705.2;1063.3;406.7;-1
784;588;1715;1068.2;401.8;-1
788.9;592.9;1724.8;1073.1;406.7;-1
788.9;592.9;1719.9;1078;406.7;-1
788.9;592.9;1724.8;1082.9;406.7;-1
788.9;597.8;1734.6;1082.9;411.6;-1
793.8;597.8;1729.7;1087.8;411.6;-1
793.8;602.7;1729.7;1092.7;416.5;-1
793.8;607.6;1734.6;1092.7;411.6;-1
793.8;607.6;1744.4;1097.6;416.5;-1
793.8;602.7;1744.4;1097.6;416.5;-1
793.8;607.6;1749.3;1102.5;416.5;-1
798.7;612.5;1744.4;1107.4;421.4;-1
803.6;607.6;1749.3;1102.5;421.4;-1
803.6;612.5;1749.3;1112.3;421.4;-1
798.7;617.4;1768.9;1112.3;421.4;-1
803.6;617.4;1754.2;1112.3;426.3;-1
803.6;617.4;1759.1;1117.2;426.3;-1
808.5;622.3;1764;1122.1;426.3;-1
808.5;622.3;1764;1122.1;426.3;-1
808.5;622.3;1764;1117.2;431.2;-1
813.4;622.3;1773.8;1122.1;431.2;-1
808.5;622.3;1768.9;1127;431.2;-1
808.5;627.2;1768.9;1127;436.1;-1
813.4;627.2;1764;1122.1;436.1;-1
813.4;627.2;1773.8;1131.9;441;-1
813.4;632.1;1773.8;1127;436.1;-1
818.3;632.1;1768.9;1131.9;441;-1
813.4;632.1;1768.9;1131.9;441;-1
818.3;632.1;1768.9;1131.9;441;-1
813.4;632.1;1773.8;1136.8;441;-1
818.3;632.1;1778.7;1131.9;445.9;-1
818.3;632.1;1768.9;1136.8;445.9;-1
818.3;637;1778.7;1136.8;445.9;-1
818.3;637;1778.7;1136.8;450.8;-1
818.3;641.9;1773.8;1141.7;445.9;-1
823.2;637;1773.8;1141.7;450.8;-1
813.4;651.7;1773.8;1136.8;450.8;-1
818.3;646.8;1783.6;1141.7;450.8;-1
818.3;641.9;1778.7;1136.8;450.8;-1
818.3;641.9;1773.8;1141.7;450.8;-1
823.2;641.9;1778.7;1146.6;455.7;-1
823.2;641.9;1778.7;1141.7;450.8;-1
818.3;641.9;1778.7;1151.5;455.7;-1
818.3;646.8;1778.7;1146.6;455.7;-1
823.2;646.8;1783.6;1151.5;460.6;-1
818.3;651.7;1778.7;1146.6;455.7;-1
828.1;646.8;1778.7;1146.6;460.6;-1
823.2;651.7;1783.6;1146.6;460.6;-1
823.2;651.7;1783.6;1151.5;455.7;-1
823.2;651.7;1778.7;1151.5;460.6;-1
828.1;656.6;1773.8;1146.6;460.6;-1
828.1;651.7;1783.6;1151.5;465.5;-1
828.1;656.6;1783.6;1146.6;460.6;-1
828.1;651.7;1778.7;1151.5;465.5;-1
828.1;651.7;1783.6;1151.5;465.5;-1
828.1;656.6;1788.5;1151.5;460.6;-1
828.1;656.6;1783.6;1151.5;465.5;-1
823.2;671.3;1793.4;1156.4;465.5;-1
828.1;656.6;1778.7;1151.5;465.5;-1
823.2;656.6;1783.6;1156.4;465.5;-1
828.1;656.6;1778.7;1151.5;470.4;-1
837.9;656.6;1778.7;1151.5;470.4;-1
828.1;656.6;1788.5;1146.6;470.4;-1
828.1;656.6;1778.7;1156.4;470.4;-1
833;656.6;1778.7;1156.4;470.4;-1
823.2;666.4;1783.6;1146.6;470.4;-1
833;656.6;1788.5;1146.6;470.4;-1
828.1;661.5;1778.7;1156.4;470.4;-1
828.1;656.6;1778.7;1156.4;475.3;-1
833;661.5;1778.7;1151.5;470.4;-1
833;666.4;1773.8;1161.3;470.4;-1
828.1;661.5;1788.5;1156.4;475.3;-1
828.1;666.4;1788.5;1151.5;475.3;-1
833;666.4;1783.6;1151.5;475.3;-1
833;666.4;1783.6;1151.5;475.3;-1
828.1;666.4;1783.6;1156.4;475.3;-1
828.1;666.4;1783.6;1156.4;475.3;-1
828.1;671.3;1788.5;1151.5;480.2;-1
833;666.4;1783.6;1156.4;480.2;-1
833;666.4;1793.4;1151.5;480.2;-1
833;666.4;1788.5;1156.4;480.2;-1
833;671.3;1783.6;1156.4;494.9;-1
833;671.3;1788.5;1156.4;485.1;-1
833;671.3;1783.6;1156.4;485.1;-1
833;671.3;1783.6;1151.5;485.1;-1
833;671.3;1778.7;1156.4;485.1;-1
833;671.3;1783.6;1151.5;485.1;-1
833;671.3;1788.5;1161.3;485.1;-1
837.9;671.3;1778.7;1151.5;485.1;-1
833;671.3;1783.6;1156.4;485.1;-1
833;671.3;1783.6;1156.4;485.1;-1
837.9;676.2;1778.7;1161.3;485.1;-1
833;671.3;1783.6;1151.5;490;-1
837.9;676.2;1778.7;1151.5;485.1;-1
833;671.3;1783.6;1151.5;490;-1
837.9;676.2;1783.6;1151.5;485.1;-1
833;676.2;1783.6;1156.4;490;-1
828.1;671.3;1778.7;1151.5;490;-1
813.4;656.6;1764;1146.6;490;-1
803.6;637;1754.2;1146.6;490;-1
793.8;617.4;1744.4;1136.8;490;-1
784;602.7;1719.9;1131.9;490;-1
779.1;578.2;1700.3;1122.1;485.1;-1
774.2;568.4;1685.6;1112.3;485.1;-1
764.4;558.6;1670.9;1107.4;480.2;-1
759.5;543.9;1661.1;1097.6;480.2;-1
754.6;539;1646.4;1092.7;475.3;-1
749.7;534.1;1636.6;1092.7;475.3;-1
744.8;524.3;1626.8;1078;475.3;-1
739.9;519.4;1617;1078;470.4;-1
739.9;514.5;1602.3;1063.3;470.4;-1
735;509.6;1597.4;1063.3;465.5;-1
735;504.7;1592.5;1053.5;465.5;-1
730.1;504.7;1602.3;1053.5;460.6;-1
730.1;499.8;1582.7;1048.6;460.6;-1
725.2;494.9;1577.8;1043.7;460.6;-1
725.2;494.9;1572.9;1043.7;455.7;-1
725.2;490;1572.9;1043.7;455.7;-1
725.2;490;1558.2;1038.8;455.7;-1
720.3;485.1;1558.2;1033.9;450.8;-1
720.3;485.1;1568;1033.9;450.8;-1
715.4;485.1;1558.2;1024.1;445.9;-1
720.3;485.1;1563.1;1029;445.9;-1
720.3;475.3;1568;1024.1;441;-1
715.4;480.2;1558.2;1024.1;441;-1
715.4;480.2;1548.4;1019.2;441;-1
710.5;480.2;1548.4;1014.3;441;-1
715.4;475.3;1553.3;1014.3;436.1;-1
715.4;475.3;1543.5;1014.3;436.1;-1
710.5;475.3;1548.4;1019.2;436.1;-1
715.4;470.4;1543.5;1014.3;431.2;-1
710.5;475.3;1548.4;1014.3;431.2;-1
715.4;475.3;1553.3;1014.3;426.3;-1
710.5;475.3;1548.4;1014.3;431.2;-1
710.5;475.3;1548.4;1009.4;426.3;-1
705.6;470.4;1553.3;1014.3;426.3;-1
710.5;470.4;1548.4;1014.3;421.4;-1
710.5;470.4;1553.3;1014.3;421.4;-1
710.5;470.4;1558.2;1009.4;426.3;-1
710.5;470.4;1553.3;1009.4;421.4;-1
710.5;470.4;1563.1;1004.5;421.4;-1
705.6;470.4;1553.3;1014.3;421.4;-1
710.5;465.5;1558.2;1014.3;416.5;-1
705.6;465.5;1548.4;1004.5;416.5;-1
705.6;465.5;1548.4;1009.4;411.6;-1
700.7;470.4;1548.4;1004.5;416.5;-1
705.6;465.5;1548.4;1004.5;416.5;-1
705.6;470.4;1548.4;1004.5;411.6;-1
705.6;465.5;1543.5;999.6;406.7;-1
705.6;460.6;1543.5;999.6;411.6;-1
705.6;465.5;1558.2;1004.5;411.6;-1
700.7;465.5;1548.4;999.6;406.7;-1
705.6;460.6;1543.5;1004.5;406.7;-1
700.7;465.5;1558.2;999.6;406.7;-1
700.7;465.5;1558.2;999.6;406.7;-1
700.7;460.6;1548.4;999.6;406.7;-1
700.7;460.6;1548.4;999.6;406.7;-1
700.7;460.6;1548.4;1004.5;401.8;-1
705.6;460.6;1548.4;999.6;401.8;-1
700.7;460.6;1548.4;999.6;401.8;-1
